536,0
537,0
538,3
539,3
540,0
541,7
542,7
543,0
544,0
545,0
546,0
547,1
548,1
549,0
550,0
551,3
552,3
553,0
554,0
555,0
556,5
557,5
558,0
559,0
560,7
561,7
562,0
563,4
564,4
565,0
566,0
567,0
568,5
569,5
570,0
571,7
572,7
573,0
574,3
575,3
576,0
577,7
578,7
579,0
580,5
581,5
582,0
583,7
584,7
585,0
586,0
587,0
588,3
589,3
590,0
591,5
592,5
593,0
594,0
595,1
596,1
597,0
598,7
599,7
600,0
601,0
602,0
603,3
604,3
605,0
606,7
607,7
608,0
609,5
610,5
611,0
612,1
613,1
614,0
615,7
616,7
617,0
618,3
619,3
620,0
621,1
622,1
623,0
624,4
625,4
626,0
627,0
628,5
629,5
630,0
631,7
632,7
633,0
634,0
635,1
636,1
637,0
638,5
639,5
640,0
641,6
642,6
643,0
644,0
645,0
646,5
647,5
648,0
649,7
650,7
651,0
652,0
653,5
654,5
655,0
656,7
657,7
658,0
659,0
660,0
661,0
662,0
663,3
664,3
665,0
666,5
667,5
668,0
669,6
670,6
671,0
672,7
673,7
674,0
675,0
676,3
677,3
678,0
679,5
680,5
681,0
682,7
683,7
684,0
685,0
686,0
687,3
688,3
689,0
690,0
691,5
692,5
693,0
694,0
695,0
696,3
697,3
698,0
699,5
700,5
701,0
702,7
703,7
704,0
705,0
706,0
707,5
708,5
709,0
710,3
711,3
712,0
713,0
714,7
715,7
716,0
717,0
718,0
719,1
720,1
721,0
722,5
723,5
724,0
725,0
726,7
727,7
728,0
729,0
730,0
731,0
732,0
733,7
734,7
735,0
736,4
737,4
738,0
739,0
740,0
741,0
742,0
743,0
744,3
745,3
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,3
764,3
765,0
766,0
767,6
768,6
769,0
770,0
771,3
772,3
773,0
774,0
775,5
776,5
777,0
778,0
779,7
780,7
781,0
782,0
783,0
784,0
785,3
786,3
787,0
788,0
789,0
790,0
791,0
792,6
793,6
794,0
795,3
796,3
797,0
798,0
799,5
800,5
801,0
802,0
803,0
804,1
805,1
806,0
807,0
808,3
809,3
810,0
811,5
812,5
813,0
814,7
815,7
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,7
824,7
825,0
826,0
827,0
828,0
829,0
830,1
831,1
832,0
833,3
834,3
835,0
836,0
837,0
838,0
839,0
840,1
841,1
842,0
843,7
844,7
845,0
846,0
847,6
848,6
849,0
850,0
851,0
852,0
853,0
854,1
855,1
856,0
857,7
858,7
859,0
860,0
861,0
862,0
863,0
864,5
865,5
866,0
867,7
868,7
869,0
870,0
871,0
872,6
873,6
874,0
875,0
876,0
877,0
878,5
879,5
880,0
881,7
882,7
883,0
884,0
885,0
886,0
887,0
888,3
889,3
890,0
891,5
892,5
893,0
894,7
895,7
896,0
897,0
898,4
899,4
900,0
901,0
902,0
903,1
904,1
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,7
914,7
915,0
916,0
917,4
918,4
919,0
920,0
921,0
922,0
923,0
924,1
925,1
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,7
935,7
936,0
937,0
938,0
939,0
940,7
941,7
942,0
943,0
944,4
945,4
946,0
947,0
948,0
949,3
950,3
951,0
952,5
953,5
954,0
955,6
956,6
957,0
958,0
959,0
960,0
961,5
962,5
963,0
964,4
965,4
966,0
967,7
968,7
969,0
970,3
971,3
972,0
973,0
974,0
975,7
976,7
977,0
978,1
979,1
980,0
981,7
982,7
983,0
984,0
985,0
986,5
987,5
988,0
989,1
990,1
991,0
992,0
993,0
994,0
995,3
996,3
997,0
998,0
999,5
1000,5
1001,0
1002,0
1003,7
1004,7
1005,0
1006,0
1007,0
1008,0
1009,1
1010,1
1011,0
1012,0
1013,3
1014,3
1015,0
1016,5
1017,5
1018,0
1019,7
1020,7
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,1
1028,1
1029,0
1030,0
1031,6
1032,6
1033,0
1034,3
1035,3
1036,0
1037,5
1038,5
1039,0
1040,7
1041,7
1042,0
1043,0
1044,6
1045,6
1046,0
1047,0
1048,0
1049,5
1050,5
1051,0
1052,0
1053,3
1054,3
1055,0
1056,0
1057,6
1058,6
1059,0
1060,4
1061,4
1062,0
1063,0
1064,3
1065,3
1066,0
1067,5
1068,5
1069,0
1070,0
1071,7
1072,7
1073,0
1074,0
1075,0
1076,1
1077,1
1078,0
1079,0
1080,7
1081,7
1082,0
1083,5
1084,5
1085,0
1086,0
1087,0
1088,1
1089,1
1090,0
1091,5
1092,5
1093,0
1094,3
1095,3
1096,0
1097,7
1098,7
1099,0
1100,0
1101,0
1102,0
1103,5
1104,5
1105,0
1106,7
1107,7
1108,0
1109,0
1110,6
1111,6
1112,0
1113,0
1114,1
1115,1
1116,0
1117,5
1118,5
1119,0
1120,7
1121,7
1122,0
1123,0
1124,0
1125,0
1126,6
1127,6
1128,0
1129,5
1130,5
1131,0
1132,4
1133,4
1134,0
1135,0
1136,0
1137,7
1138,7
1139,0
1140,5
1141,5
1142,0
1143,0
1144,6
1145,6
1146,0
1147,2
1148,2
1149,0
1150,2
1151,2
1152,0
1153,2
1154,2
1155,0
1156,2
1157,2
1158,0
1159,2
1160,2
1161,0
1162,2
1163,2
1164,0
1165,2
1166,2
1167,0
1168,2
1169,2
1170,0
1171,2
1172,2
1173,0
1174,2
1175,2
1176,0
1177,2
1178,2
1179,0
1180,2
1181,2
1182,0
1183,1
1184,1
1185,0
1186,4
1187,4
1188,0
1189,6
1190,6
1191,0
1192,1
1193,1
1194,0
1195,2
1196,2
1197,0
1198,4
1199,4
1200,0
1201,1
1202,1
1203,0
1204,2
1205,2
1206,0
1207,6
1208,6
1209,0
1210,1
1211,1
1212,0
1213,2
1214,2
1215,0
1216,4
1217,4
1218,0
1219,6
1220,6
1221,0
1222,2
1223,2
1224,0
1225,6
1226,6
1227,0
1228,1
1229,1
1230,0
1231,2
1232,2
1233,0
1234,4
1235,4
1236,0
1237,6
1238,6
1239,0
1240,2
1241,2
1242,0
1243,1
1244,1
1245,0
1246,4
1247,4
